Date,SMALL LoPRIOR,ME1 PRIOR2,ME1 PRIOR3,ME1 PRIOR4,SMALL HiPRIOR,ME2 PRIOR1,ME2 PRIOR2,ME2 PRIOR3,ME2 PRIOR4,ME2 PRIOR5,ME3 PRIOR1,ME3 PRIOR2,ME3 PRIOR3,ME3 PRIOR4,ME3 PRIOR5,ME4 PRIOR1,ME4 PRIOR2,ME4 PRIOR3,ME4 PRIOR4,ME4 PRIOR5,BIG LoPRIOR,ME5 PRIOR2,ME5 PRIOR3,ME5 PRIOR4,BIG HiPRIOR
193405, -17.99, -16.52, -10.80, -13.84, -14.80, -13.65, -12.25, -12.00,  -7.20, -10.65, -13.81, -14.25,  -8.51,  -9.10, -10.05, -10.76, -11.63,  -9.18,  -5.78,  -4.54, -11.51,  -9.68,  -6.20,  -4.45,  -2.60
193406,  -2.63,  -0.71,  -2.15,  -8.27,  -4.91,  -0.20,  -0.87,  -1.91,   1.37,  -8.68,  -0.32,  -1.75,   1.64,   0.05,   2.85,   2.12,  -0.01,   2.37,   5.58,   4.01,  -0.19,   2.82,   2.88,   2.46,   3.35
193407, -23.57, -22.76, -24.38, -19.23, -28.24, -25.73, -21.03, -21.30, -22.87, -24.58, -20.11, -20.28, -17.81, -17.91, -20.75, -19.61, -19.37, -19.26, -13.30,  -9.72, -18.74, -12.60,  -7.27,  -8.88, -12.61
193408,  23.33,  18.97,   3.86,   7.30,  -3.07,  20.99,  12.85,   9.81,   0.01,  -2.29,  17.16,  11.64,  12.21,   6.47,  -2.09,  16.30,  13.23,   7.98,   6.69,   2.52,   7.33,  14.51,   5.87,   5.90,   3.36
193409,  -2.41,  -0.64,   1.45,   2.13,  -4.22,   0.29,  -4.11,  -2.78,  -2.35,  -4.24,  -3.18,  -2.18,  -0.25,  -0.74,  -1.73,   0.29,   0.45,  -0.62,  -0.89,   0.41,  -0.70,   1.11,  -1.30,  -0.68,  -1.23
193410,  -2.39,  -3.69,  -6.46,  -3.70,  -5.05,  -0.91,  -1.39,  -2.90,  -1.59,   0.92,  -3.12,  -0.99,  -5.57,  -1.24,  -2.47,  -2.92,  -1.72,  -0.14,  -0.47,   0.62,  -0.08,  -1.70,  -4.00,  -0.64,  -1.58
193411,  13.39,  15.56,  30.94,   3.78,  12.88,  21.26,  15.89,  18.64,  14.17,   9.28,  14.66,  15.59,  12.48,  10.11,  14.06,   9.38,   9.28,  14.06,  14.11,   8.77,   5.12,   8.44,   6.07,   8.56,   9.67
193412,   3.25,   5.10,  -0.24,  -3.43,  -6.84,   1.48,   3.49,   0.18,   3.53,   1.84,  -0.60,   0.28,  -0.69,   7.30,   2.86,   1.79,   1.71,  -0.39,   1.86,   7.88,  -1.51,  -0.13,  -0.82,   2.57,   0.86
193501,   4.33,  -1.03,  -3.26,   2.65,  -7.46,  -2.96,  -4.03,  -4.60,  -3.88,  -6.78,  -3.03,  -5.36,  -2.33,  -4.68,  -7.75,  -7.40,  -6.35,  -4.40,  -3.22,  -2.90,  -5.24,  -2.41,  -4.25,  -2.24,  -3.93
193502,  -5.31,  -4.80, -13.57,   0.54, -19.45,  -6.11,  -5.49,  -8.09,  -6.72,  -8.39, -12.56,  -4.83,  -5.87,  -2.25,  -2.64,  -8.64,  -3.73,  -0.14,   1.34,  -1.04,  -4.95,  -3.01,  -3.64,   0.74,   1.26
193503, -14.23, -15.68,  -6.62,  -6.41,  -7.54, -12.93,  -9.84,  -6.67,  -8.05, -15.43, -10.76,  -9.62,  -8.03,  -3.54,  -3.06,   6.16,  -9.11,  -8.83,  -2.94,  -3.40,   4.73,  -1.82,  -4.47,  -2.70,  -3.29
193504,  15.51,  11.74,   4.57,   3.83,  18.19,  16.04,  12.29,   6.58,   5.48,   8.78,  16.36,   8.47,  13.99,   8.20,   6.13,   5.90,  11.87,   5.55,   5.50,   7.54,  10.69,  11.33,   7.90,   9.01,  10.00
193505,   5.66,  12.22,   9.41, -10.06,  -4.71,  11.34,   2.16,   3.40,   3.42,  -3.86,   3.59,   1.86,   2.90,   4.06,   1.09,   3.89,   3.30,   0.52,   0.22,  -0.04,   5.64,   3.54,   3.76,   3.92,   3.01
193506,  -1.55,  -3.21,  -1.39,  -0.53,  -1.85,   6.91,   4.51,   3.86,  -0.74,  -2.71,   9.61,   4.09,   5.29,   6.81,   5.85,   9.02,   6.07,   7.84,   6.09,   5.59,   7.65,   3.69,   5.89,   6.40,   7.11
193507,  14.04,  19.03,  21.43,  18.39,   9.43,  16.98,  17.50,   8.17,  14.62,  15.03,  14.47,  11.13,   8.43,  10.89,  13.34,   4.49,   2.97,   7.37,  10.60,   9.71,   1.44,   3.92,   6.00,  10.54,   9.38
193508,  21.86,  28.60,  11.85,  17.84,   9.38,  12.97,  14.74,   9.42,   5.31,   4.88,   3.72,   1.41,   6.87,   8.10,  12.61,   2.68,   3.06,   0.43,   3.94,   4.94,  -0.26,  -1.16,   2.89,   7.65,   1.81
193509,  10.81,   8.78,   4.00,  -0.48,  -5.74,   4.73,   3.07,   4.54,   0.40,   1.28,   5.76,   4.02,   7.47,   5.86,  -1.84,   1.60,   2.74,  -1.02,   5.61,  -2.45,  -0.88,   0.71,   3.46,   7.15,  -0.75
193510,  13.90,  10.02,   7.32,   4.37,   4.91,  13.03,   9.56,  15.25,  13.08,   6.60,   6.20,   9.02,   7.40,   8.41,   8.42,  15.99,   6.83,   7.95,   3.11,   5.89,  14.09,   8.67,   5.10,   5.73,  12.83
193511,  36.83,  39.71,  16.95,  23.80,  21.27,  22.46,  13.52,  12.93,  14.88,   9.93,  13.26,  10.10,   8.69,   8.58,   7.16,   8.96,   2.53,   6.62,   5.01,   2.70,   3.31,   6.36,   4.86,   2.20,   4.50
193512,  12.33,   5.25,   4.47,  -0.98,  -3.08,   7.98,   7.61,   3.46,  13.21,   6.63,  11.74,   2.91,   9.47,  10.48,   2.13,   3.33,   4.45,   8.25,  11.94,  10.00,   4.07,   3.52,   3.24,   8.00,   5.06
193601,  35.68,  27.05,  14.07,  26.07,  31.51,  14.34,  18.20,  10.20,   8.56,  18.63,   8.44,   5.29,  13.87,  16.55,   5.56,   6.04,   3.21,   7.61,   7.05,   8.45,  -1.56,   5.34,   5.52,  11.95,   6.73
193602,   8.54,   5.97,  15.70,   9.78,   3.93,   8.12,   5.73,   7.46,   5.44,   1.42,   4.02,   7.25,   3.02,   6.81,  -2.04,   2.13,   4.41,   2.76,   0.38,  -2.49,   1.64,   2.82,   3.22,   1.57,  -4.93
193603,   2.68,  -1.66,   3.52,  -0.37,  -4.43,   3.14,   2.49,   2.58,  -0.51,   0.73,   4.67,   0.50,   3.07,   3.13,  -0.44,   1.70,   1.07,   1.56,   1.45,  -1.79,  -1.06,  -1.01,   6.48,  -1.85,  -0.64
193604, -20.52, -20.69, -18.32,  -8.85, -18.62, -10.88, -12.71, -12.60, -15.48, -14.77, -12.20, -12.19, -11.60,  -9.40, -10.63, -11.91, -10.37,  -9.53,  -7.47, -12.87,  -7.67,  -6.64,  -7.26,  -7.18,  -9.37
193605,   9.64,   5.68,   4.18,  -3.56,   0.04,   7.79,   4.81,   5.50,   1.63,   0.65,   9.92,   6.04,   5.04,   3.06,   2.12,  17.71,   4.20,   2.71,   3.13,   3.37,   7.14,   6.36,   4.35,   5.05,   6.72
193606,   0.42,  -0.06,  -4.24,  -2.32,  -2.31,  -2.84,   0.01,  -1.34,  -1.30,  -2.41,   1.64,   0.60,   0.28,   0.16,   0.87,   1.60,  -0.05,   0.41,  -2.63,   0.79,   4.63,   2.41,   3.34,   3.10,   0.74
193607,  12.00,   9.03,   1.15,   6.49,   7.84,  13.65,  11.23,   2.84,   9.26,   5.76,  11.17,   6.91,   8.73,   8.80,   9.76,  10.85,   7.30,   7.00,   8.38,   8.21,   5.70,   7.65,   8.34,   5.01,   5.67
193608,   1.66,   0.14,   2.99,   4.97,   4.85,   1.59,   5.65,   2.35,   1.48,  -0.65,   3.41,   2.51,   2.13,   1.48,   4.44,   3.37,   3.26,   2.43,   1.58,   1.88,   0.77,   0.11,   0.51,   0.36,   3.17
193609,   5.91,   3.49,   3.09,   3.28,   4.67,   5.31,   0.06,   5.51,   2.68,   4.64,   5.82,   4.27,   3.72,   2.45,   2.66,   0.59,   2.55,   2.02,   2.09,   1.44,   0.73,   1.18,   0.44,   0.42,   0.27
193610,   7.55,   6.40,   9.59,   6.64,   6.33,   3.67,   5.54,   3.91,   6.05,  10.41,   3.99,   9.26,   4.30,   4.86,   5.44,   7.23,   2.65,   5.88,   6.24,   4.35,   8.65,   8.08,   6.89,   7.06,   4.45
193611,  19.06,  11.91,  19.92,  12.83,  13.03,   6.91,  11.42,   9.18,  11.98,  12.18,   7.03,   5.89,   9.10,  10.54,  10.08,   4.02,   4.17,   5.73,  10.07,   4.66,   2.56,   2.44,   1.78,   3.75,   1.95
193612,   2.16,  13.86,  -0.67,   4.25,  -0.72,   0.82,  -3.87,   1.31,  12.22,   4.25,   2.01,   2.67,   3.31,   2.62,   7.34,  -0.65,   0.38,   4.51,   0.54,   4.79,  -1.29,  -1.18,   1.41,  -0.72,  -0.84
193701,  16.26,  13.79,  17.51,  13.82,  13.49,   5.60,   5.92,   9.25,   9.34,   7.01,   4.30,   6.07,   5.92,   9.85,   7.24,   4.22,   5.60,   5.18,   5.64,   4.74,   4.05,   1.37,   1.68,   4.43,   3.29
193702,  13.03,  16.51,   4.84,   4.26,   2.73,   3.98,   3.01,   4.90,   5.85,  -4.50,   4.18,   2.18,   2.59,   3.83,   0.60,   1.28,   3.96,   1.15,   5.02,   1.07,   1.09,   1.44,   0.50,  -1.24,   1.32
193703,  -0.49,  -2.33,   5.91,   3.92,   9.99,   1.78,  -3.46,   0.39,  -0.73,  -3.53,  -1.32,  -1.54,  -3.76,   1.59,  -2.21,  -1.78,  -1.91,   0.66,   1.26,   1.98,  -1.91,  -2.43,  -1.53,   1.00,   7.00
193704, -15.72,  -8.16, -10.33, -11.71, -16.02, -10.70,  -8.53, -10.96, -11.33, -13.79,  -9.87,  -6.96,  -8.61,  -7.84,  -9.88, -10.84,  -7.91,  -8.42,  -8.77,  -8.87,  -5.51,  -6.24,  -6.61,  -8.35,  -7.77
193705,  -5.74,  -3.34,  -0.76,  -3.54,  -8.30,  -1.80,  -2.29,  -3.86,  -0.91,   0.44,  -1.37,  -4.05,  -2.60,  -1.61,  -2.98,  -2.18,  -3.23,  -0.66,  -2.83,  -1.51,   2.39,   0.09,  -1.32,  -0.44,  -0.77
193706, -10.84, -11.71,  -8.76, -13.13, -12.86, -11.34,  -8.96,  -9.15,  -6.57,  -8.58,  -8.68,  -8.71,  -5.86,  -6.27,  -8.70,  -4.69,  -5.75,  -4.12,  -6.47,  -3.94,  -3.61,  -6.26,  -4.42,  -2.13,  -3.56
193707,  16.73,  11.84,   6.71,   9.14,   4.77,  12.17,  10.08,   9.49,   7.31,   6.37,  15.27,  10.51,   9.90,   6.11,   8.07,  10.32,  10.68,  12.77,   6.61,   5.72,  10.13,  12.04,  11.37,   7.21,   8.51
193708,  -1.58,  -6.29,  -5.52,  -6.08, -10.60,  -5.00,  -2.77,  -5.21,  -4.59,  -7.03,  -2.49,  -4.16,  -4.69,  -4.35,  -9.62,  -1.63,  -3.00,  -4.62,  -5.47, -10.00,  -3.14,  -3.66,  -4.68,  -4.66,  -9.69
193709, -23.39, -24.57, -20.51, -24.05, -24.31, -23.55, -23.24, -24.08, -16.66, -20.32, -25.30, -23.73, -18.32, -19.39, -16.43, -21.40, -22.53, -17.98, -15.45, -13.85, -18.60, -14.00, -15.99,  -9.31, -12.36
193710,  -6.49,  -8.23,  -9.49, -17.98, -13.01, -11.01, -13.52, -14.35,  -9.19,  -7.88, -11.61, -11.66, -11.21, -12.62,  -8.05, -11.69, -13.44, -10.34,  -9.71,  -6.69, -15.02, -15.70, -12.22,  -8.84,  -8.25
193711, -10.52, -16.02, -12.84, -18.56, -14.83, -12.68, -14.82, -10.75, -11.45, -12.22, -11.99, -10.24, -10.27, -11.26,  -9.86,  -9.42, -10.39, -11.74, -11.33,  -8.22, -11.35,  -8.84, -10.25,  -6.88,  -3.35
193712, -14.30, -16.99, -18.70,  -9.02, -21.62, -12.78, -10.47, -13.20, -14.56,  -8.63, -13.26, -14.59, -11.98,  -8.53, -13.75, -15.30,  -6.77,  -4.13,  -5.03,  -3.35,  -3.58,  -9.56,  -1.08,  -2.18,  -3.45
193801,  11.37,   8.50,   8.02,   1.78,  -2.82,  10.04,   7.53,   4.72,   2.75,   3.00,   4.80,   6.22,   5.77,   4.71,  -0.64,   4.67,   1.76,   4.21,   2.28,  -0.74,   1.90,   6.73,   0.69,  -0.66,  -1.29
193802,   6.44,   4.64,   8.46,   2.09,   1.21,  10.85,   7.80,   6.45,   6.94,   3.93,  11.25,  11.33,   6.97,   8.06,   2.56,  12.01,   5.24,   5.38,   6.44,   2.36,   6.54,   4.34,   8.91,   4.31,   3.61
193803, -29.44, -34.79, -37.93, -35.85, -37.04, -24.17, -28.61, -29.38, -33.08, -35.59, -24.17, -26.21, -28.59, -32.66, -32.89, -21.82, -22.44, -26.28, -29.02, -36.20, -19.06, -23.29, -23.41, -24.79, -24.68
193804,  31.90,  29.63,  24.45,  13.40,   4.26,  31.23,  25.60,  20.96,  19.43,   9.83,  30.34,  23.56,  22.30,  15.48,   9.49,  29.94,  25.63,  21.78,  17.36,  10.44,  20.18,  16.66,  16.33,  12.00,  12.92
193805,  -3.78,  -2.22,  -8.92,  -5.68, -12.93,  -2.74,  -6.82,  -7.83,  -8.44, -13.09,  -4.89,  -5.11,  -6.10,  -9.24, -11.56,  -4.28,  -4.36,  -8.13,  -9.58,  -9.41,  -1.90,  -2.37,  -6.18,  -4.11,  -9.18
193806,  45.84,  34.13,  33.03,  23.35,  26.91,  43.72,  35.38,  33.97,  26.20,  20.25,  46.58,  36.59,  35.29,  20.84,  22.17,  41.60,  35.38,  29.38,  19.94,  16.38,  44.83,  37.08,  30.11,  22.73,  12.92
193807,  22.91,  14.69,  14.05,  14.80,  14.97,  12.13,  13.76,  15.68,  17.41,  12.63,   8.65,  11.30,  11.02,  12.88,  15.22,   7.64,   9.90,  14.68,  14.40,  13.89,   3.53,   5.65,   8.92,   7.42,  10.06
193808,  -7.53,  -8.69, -16.06, -10.09,  -8.50,  -2.18,  -6.50,  -7.50,  -5.47,  -7.97,  -3.87,  -6.16,  -6.33,  -5.86,  -6.14,  -5.27,  -3.41,  -5.70,  -4.00,  -2.96,  -2.03,  -2.39,  -4.82,   2.65,  -0.03
193809,  -2.75,  -2.63,   6.54,  -3.74,  -5.18,  -1.64,  -2.45,  -3.12,  -2.14,  -4.34,   2.52,  -1.11,  -2.43,  -1.98,  -3.76,  -0.56,  -0.84,  -1.33,  -1.54,  -0.50,   2.41,   1.29,   1.79,   1.20,   0.99
193810,  18.69,  12.00,  14.51,  18.67,  16.20,  19.24,  15.24,  15.84,  17.81,  22.58,  15.66,  13.75,  13.09,  10.01,  14.90,  13.03,  13.25,  13.91,  11.66,  16.75,  18.25,   9.31,   5.50,   5.62,   7.44
193811,  -7.00,  -2.20,  -5.07,  -6.76,  -6.82,  -2.22,  -5.34,  -2.43,  -7.07,  -3.40,  -0.76,  -2.20,  -5.49,  -4.52,  -0.89,   0.90,  -2.51,  -3.48,  -0.87,  -3.99,  -1.03,  -1.17,  -2.25,  -2.76,  -2.94
193812,   3.19,  -1.89,  -1.33,  -6.80,  -4.65,   3.92,   6.32,   2.31,   0.46,   1.18,   8.31,   2.67,   4.71,   1.44,   5.94,  20.77,   5.29,   6.36,   2.05,   4.69,  -2.07,   4.55,   3.59,   3.76,   6.78
193901,  -5.77,  -6.39,  -8.66, -13.13, -10.22,  -5.42,  -7.94,  -8.72, -11.83, -13.09,  -6.57,  -5.98,  -8.75,  -7.45, -11.34,  -8.15,  -4.76,  -5.15,  -7.75, -12.94,  -3.24,  -6.44,  -4.14,  -6.27,  -9.56
193902,   6.07,   7.09,   3.11,   1.89,  -1.42,   8.40,   4.38,   5.43,   5.25,  -1.30,   7.70,   4.22,   3.72,   2.59,   4.21,   6.20,   4.46,   4.95,   4.53,   4.25,   6.64,   4.41,   2.44,   2.28,   4.31
193903, -18.12, -19.30, -17.39, -20.59, -19.51, -18.59, -17.34, -15.19, -21.56, -21.71, -17.98, -14.77, -17.86, -18.34, -22.19, -13.94, -14.25, -16.08, -21.29, -19.11,  -8.69,  -8.13,  -9.20, -15.37, -14.44
193904,   8.83,   1.97,  -3.73,  -4.21,  -6.19,   3.34,   1.04,   0.52,  -1.89,  -0.62,   3.38,   0.50,  -1.53,  -2.82,  -0.46,   5.68,   2.20,  -0.57,  -1.96,  -2.73,   1.43,  -0.82,  -0.88,  -0.29,   0.01
193905,  10.06,   9.88,   5.96,   5.03,   2.93,  11.08,   9.39,   9.35,  11.05,   8.50,  13.69,  10.06,   9.31,   8.91,   7.23,   8.28,  10.35,   9.21,   9.75,  10.14,   8.90,   8.00,   5.41,   5.69,   5.71
193906,  -9.76, -12.26, -11.23, -13.80, -14.17,  -6.34,  -8.67,  -6.41, -11.90, -13.12,  -5.56,  -5.57,  -8.32, -10.09,  -8.44,  -5.86,  -6.45,  -6.66,  -7.73,  -7.51,  -4.46,  -2.91,  -6.83,  -6.63,  -6.32
193907,  19.75,  17.28,   8.88,   8.12,   7.12,  21.60,  20.27,  12.38,  12.19,   3.22,  21.35,  19.08,  15.99,   9.36,   7.59,  23.05,  17.55,  13.33,  10.83,  10.63,  21.58,  16.79,  10.60,   8.92,   5.97
193908,  -6.51, -13.75, -11.43, -13.17, -17.10,  -5.64, -11.38, -11.05, -14.25, -17.93,  -4.49,  -8.59, -12.11, -11.31, -13.38,  -7.11,  -7.92,  -9.59, -12.54, -16.10,  -4.76,  -4.12,  -7.38,  -7.94, -10.74
193909,  75.47,  62.63,  53.49,  62.87, 101.85,  50.45,  47.21,  33.35,  45.71,  27.87,  50.37,  42.92,  34.47,  19.20,  12.72,  31.33,  22.22,  26.28,  13.60,  13.57,  43.06,  20.19,  24.37,  15.02,  11.02
193910,  11.57,   8.23,  -2.57,  -4.84, -15.24,   8.25,   4.63,   2.28,  -2.02, -11.41,   8.16,   4.90,   0.69,  -3.30,  -9.30,   6.59,   2.74,  -0.97,  -4.92,  -5.96,   4.98,  -1.44,  -3.31,  -5.67,  -3.63
193911, -15.80, -15.63,  -9.79, -12.11,  -9.09, -18.15,  -8.40,  -6.60,  -4.32,  -6.56, -14.90,  -9.89,  -5.54,  -4.04,  -2.67, -10.49, -11.61,  -5.26,  -3.56,  -3.90, -10.54,  -5.88,  -3.08,   0.32,  -1.41
193912,  -1.39,  -3.81,  -4.03,  -5.55,   9.39,   2.99,  -1.56,   6.28,   1.28,   2.28,   4.23,   3.73,   4.55,   2.75,   5.54,   2.96,   4.27,   3.18,   2.03,   3.19,   3.74,   2.43,   3.43,   2.97,   2.99
194001,   1.00,  -4.10,  -1.55,  -3.54,  -3.49,  -1.38,  -1.27,  -2.25,  -4.25,  -4.75,  -0.03,  -1.22,  -2.02,  -2.34,  -1.60,  -1.37,  -2.77,  -2.18,  -3.53,  -3.57,  -2.66,  -1.16,  -2.29,  -2.61,  -4.73
194002,   5.91,   3.83,   8.82,   4.84,   4.63,   5.01,   3.86,   3.92,   2.49,   1.78,   5.29,   2.97,   2.05,   3.82,   2.75,   4.20,   2.98,   2.07,   1.39,   3.84,   3.66,   0.97,   1.48,   0.49,  -0.07
194003,   4.37,   5.99,   4.69,  -0.67,   1.91,   5.73,   3.87,   1.56,   2.48,   0.47,   3.73,   2.10,   2.17,   2.34,   5.58,   2.63,   5.54,   1.67,   2.83,   1.21,   2.06,   2.89,   1.76,   1.08,   1.98
194004,   5.17,   2.00,   7.45,   6.35,   0.79,   7.47,   1.57,  -0.54,  -0.47,   4.14,   4.69,   0.22,   2.03,   2.25,   0.84,   7.03,   0.09,   0.30,  -2.53,   1.29,  -1.10,   0.16,   0.57,  -0.98,  -0.29
194005, -27.35, -35.66, -30.80, -33.82, -33.03, -29.91, -27.01, -25.15, -28.45, -32.54, -28.47, -27.29, -26.38, -24.90, -26.38, -27.85, -27.77, -22.90, -26.98, -29.44, -23.32, -21.66, -20.44, -20.97, -22.88
194006,   9.97,   5.93,   6.07,   3.38,  -5.85,  10.70,   8.45,   7.13,   1.92,   1.55,   9.01,   7.60,   5.82,   4.71,   1.81,  11.89,  14.35,   6.88,   8.13,   5.36,   8.63,   7.04,   7.70,   7.74,   5.04
194007,   3.72,   7.68,   1.51,   3.55,  -2.30,   5.13,   4.83,   1.39,   3.68,   1.34,   8.58,   5.00,   7.94,   3.25,   3.51,   5.43,   4.90,   4.24,   4.61,   1.44,   4.44,   3.28,   3.99,   2.53,   0.25
194008,   3.82,   1.47,   4.58,   0.32,  -4.06,   5.31,   2.96,   3.41,   2.82,   1.46,   2.42,   1.29,   4.81,   1.40,   1.37,   1.51,   1.93,   2.52,   2.53,   2.73,   1.03,   1.75,   2.56,   1.93,   2.03
194009,   4.21,   6.28,   3.97,   5.72,   4.19,   6.45,   5.54,   5.36,   3.71,   4.38,   3.12,   4.61,   4.51,   5.05,   5.36,   1.74,   2.24,   2.63,   4.25,   1.87,   2.60,   1.43,   3.20,   2.10,   1.85
194010,   8.48,   6.45,   3.87,   7.26,   1.82,   6.53,   5.15,   8.65,   5.87,   6.47,   3.62,   4.50,   4.64,   5.28,   4.29,  10.29,   7.46,   6.79,   4.62,   6.00,   4.68,   3.44,   0.75,   4.52,   2.83
194011,   0.56,   5.47,  -0.14,   3.12,  -0.55,   4.00,   2.49,   2.07,  -2.57,  -1.30,   1.74,   0.22,  -0.34,   0.48,  -2.15,   4.21,   1.19,   1.18,  -0.24,  -6.00,  -3.81,  -2.28,   0.51,  -1.22,  -2.51
194012,  -6.22,  -0.23,  -1.54,  -1.54,  -7.73,  -2.64,   1.35,  -4.57,  -0.32,  -4.85,   1.24,   0.05,   1.00,  -0.57,  -3.66,  -1.77,   2.17,  -0.85,  -0.43,  -1.23,   1.62,   0.84,   0.85,   1.31,  -1.30
194101,   4.28,   0.22,   3.71,  -1.50,  -3.24,   0.31,  -1.09,   1.66,  -3.18,  -8.00,   2.18,  -3.14,  -2.75,  -4.00,  -6.48,  -1.16,  -3.84,  -1.40,  -5.47,  -7.51,  -2.11,  -6.85,  -3.10,  -3.96,  -4.79
194102,  -2.08,  -2.68,  -1.84,  -1.02,  -5.92,  -2.03,  -4.08,  -2.41,  -1.80,  -2.49,  -2.05,  -1.19,  -1.67,  -2.67,  -2.92,   0.06,  -2.31,  -0.84,  -2.86,  -2.83,   1.01,  -1.82,  -1.95,  -1.66,  -1.75
194103,   3.70,   5.37,  -2.49,  -3.53,   0.04,   4.75,   0.67,   3.22,   2.32,   2.84,   1.83,   1.08,   1.45,  -2.25,  -1.43,  -0.82,   2.22,   1.32,   0.43,  -0.69,   0.68,   1.17,   1.83,  -0.41,   0.55
194104,  -4.78,  -7.81,  -5.17, -10.32,  -8.71,  -6.34,  -4.00,  -8.17,  -5.22,  -7.06,  -5.93,  -6.76,  -5.09,  -4.70,  -4.82,  -7.97,  -7.04,  -5.11,  -5.35,  -5.25,  -6.99,  -8.00,  -5.65,  -2.84,  -2.72
194105,   3.29,  -0.40,   0.27,  -0.98,  -4.76,   4.63,   1.29,  -0.75,   0.45,   1.95,   1.26,   2.92,   1.95,  -0.67,  -0.70,   3.67,   3.28,   0.44,   1.57,  -1.03,   1.51,   1.64,   1.40,  -0.06,   3.77
194106,  11.03,   7.60,   8.64,   6.20,   4.18,   8.05,   5.57,   8.52,   6.76,   7.49,   5.86,   4.70,   6.82,   6.28,   5.68,   5.59,   7.69,   5.92,   4.92,   6.76,   7.22,   7.92,   4.33,   5.34,   5.82
194107,  24.39,  21.51,  18.92,  24.08,  21.07,  14.09,  11.31,   9.74,  12.73,  15.09,  12.70,  11.19,   7.25,   8.07,  12.69,  11.25,  10.35,   9.04,  11.34,   8.00,   7.32,   5.82,   4.52,   5.30,   1.75
194108,   6.37,  -1.01,   3.78,  -4.06,  -0.68,  -1.19,  -0.87,   1.14,  -1.37,  -2.43,  -1.60,  -0.42,  -1.44,  -1.66,  -0.40,   0.71,   0.12,   0.56,   1.47,  -1.47,   1.36,   0.31,  -1.89,  -2.64,   0.21
194109,  -4.37,  -4.32,  -5.05,  -7.17,  -3.79,  -2.71,  -5.58,  -1.79,   0.16,  -2.40,  -2.21,  -1.20,  -1.44,  -1.56,  -1.90,  -3.31,  -1.59,   0.74,  -0.38,  -1.64,   1.76,  -2.96,  -0.87,  -0.01,  -0.92
194110,  -7.86,  -8.38,  -4.04,  -8.36,  -6.63,  -8.14,  -7.77,  -3.50,  -5.40,  -4.74,  -9.07,  -6.77,  -5.46,  -6.34,  -4.41, -10.11,  -5.67,  -5.60,  -5.39,  -4.55,  -4.71,  -4.84,  -5.66,  -4.37,  -5.71
194111,  -9.39,  -5.91,  -5.17,  -0.63,  -4.02,  -5.23,  -2.79,  -3.87,  -3.27,  -2.87,  -3.90,  -3.83,  -0.95,  -1.03,  -0.98,  -6.29,  -2.36,  -0.64,  -0.92,  -1.37,  -2.47,  -3.72,  -2.41,  -1.93,   2.15
194112, -16.12, -20.76, -10.19, -11.58,  -8.98, -10.03, -11.35,  -7.31,  -8.17, -10.79, -10.72,  -7.39,  -5.87,  -3.88,  -9.31,  -7.93,  -5.02,  -2.84,  -6.77,  -1.82,  -6.20,  -5.81,  -5.98,  -2.25,  -4.01
194201,  31.51,  20.72,  18.62,  24.81,  12.50,  22.94,  13.21,   9.87,   6.01,   8.17,  14.07,   9.71,   8.97,   1.97,   2.23,  14.72,   8.93,   4.78,   2.81,  -1.65,   7.18,   2.65,   1.54,  -2.80,  -2.02
194202,  -8.11,  -0.27,   0.53,  -0.05,  -3.54,  -1.10,   1.05,  -2.03,  -1.25,  -2.44,  -0.17,  -0.73,  -0.26,  -1.88,  -3.41,  -1.74,  -1.12,  -2.96,  -1.45,   0.50,  -4.75,  -1.43,   0.13,  -2.49,  -1.42
194203,  -6.60,  -2.57,  -5.33,  -5.14,  -5.04,  -4.53,  -2.47,  -2.19,  -4.24,  -6.82,  -5.09,  -6.83,  -3.22,  -4.83,  -3.32,  -6.52,  -7.09,  -4.97,  -3.77,  -4.74,  -7.13,  -7.98,  -8.39,  -6.87,  -0.21
194204,  -3.28,  -0.77,  -4.78,  -5.93,  -5.38,  -4.64,  -5.64,  -4.41,  -3.84,  -4.72,  -5.44,  -6.68,  -4.61,  -5.88,  -3.63,  -4.33,  -6.22,  -3.45,  -6.67,  -7.22,  -1.83,  -4.52,  -4.08,  -4.19,  -5.21
194205,   2.75,   1.76,   2.72,  -1.76,  -4.51,   3.49,   0.79,   0.60,  -0.64,   3.69,   4.33,   1.80,   1.23,   1.42,   2.47,   5.11,   3.55,   2.85,   4.12,   5.34,   3.32,   7.14,   7.99,   5.41,   5.95
194206,   9.03,   0.78,   1.41,   3.08,   2.27,   1.14,   0.59,   0.30,   3.46,   2.09,   2.82,   2.23,   1.85,   4.25,   1.60,   2.12,   2.15,   3.48,   1.89,   1.74,   3.49,   2.74,   4.39,   2.67,   2.00
194207,  10.45,   2.14,   4.00,   7.15,   6.02,   4.58,   3.57,   4.80,   3.74,   2.48,   4.61,   5.76,   4.00,   4.14,   1.40,   7.07,   5.71,   5.80,   3.48,   1.26,   6.89,   3.80,   3.58,   2.94,   2.37
194208,   6.11,   1.61,   0.73,  -1.47,   1.42,   3.61,   2.30,   4.18,   2.74,   0.72,   0.66,   4.03,   3.95,   2.36,   2.64,   3.46,   1.69,   1.47,   2.02,   3.47,   1.45,   1.36,   2.31,   0.62,   2.09
